ID,Target
13944,19
35724,79
21144,46
26814,61
21324,41
26319,48
46254,69
67674,150
34509,76
51339,114
51609,114
8004,19
33429,74
4179,52
63534,141
50034,111
63759,141
27174,14
36444,80
1479,19
5259,59
10929,0
10749,25
21864,51
65379,144
30144,66
50079,111
35049,77
15339,34
51789,115
37164,82
50349,111
34599,76
49584,110
36624,81
43104,95
26004,132
21819,10
56424,125
30954,68
42834,95
52329,116
21639,11
64209,142
57639,128
65244,59
12549,2
68304,144
25014,55
12009,26
54354,120
65154,145
4854,21
39054,86
3999,5
11694,16
63579,141
17589,39
21099,46
31449,69
45534,96
17229,38
24744,55
23619,26
18084,40
51159,118
219,2
669,8
58989,131
20784,46
15069,33
55974,124
50259,111
7779,19
38784,86
4134,13
23304,29
19254,42
59529,132
38649,85
44769,99
45084,100
28524,12
21954,10
45894,104
47784,106
41304,91
24294,53
34374,76
66054,145
32709,72
35679,79
57144,126
3504,52
264,24
52914,120
56154,124
11334,2
65109,146
7959,8
18399,40
63399,140
6474,30
15744,34
19119,42
48414,107
56199,124
62319,138
43599,109
22404,25
48054,100
50979,113
4449,13
1794,3
8589,3
64029,142
714,16
56739,125
66909,148
22899,50
16644,37
42429,94
59259,131
10209,17
53049,117
58764,129
52599,116
39009,86
12099,4
49494,104
58044,129
3684,8
64794,139
17139,38
7059,31
37794,83
14754,33
13449,19
30909,68
51879,115
60114,60
48324,107
20874,145
15249,37
59844,59
36939,82
1074,3
47109,104
36399,80
9129,28
41754,92
62229,138
50844,112
27084,61
15609,34
48504,107
35184,78
64164,142
39369,87
42384,94
4044,0
30999,68
13224,27
42654,94
17859,39
53409,101
43194,95
3009,22
61284,136
2379,27
2874,21
20109,44
34104,75
46749,141
48594,107
22629,1
57414,127
14664,146
41349,91
46659,105
53454,134
49314,103
45624,101
46884,104
26364,50
61194,134
58629,128
11379,2
30279,67
18534,44
13359,27
42969,95
67539,151
39099,86
1434,19
15879,135
52959,125
23799,28
18849,109
21279,47
11919,26
52824,120
43149,95
21009,46
47064,104
21594,118
23889,11
29829,66
61014,131
7824,2
2424,3
11109,21
6969,15
38874,86
33519,74
44049,97
2019,20
40764,90
47154,137
54129,120
12954,19
49134,109
16824,32
15924,35
19209,42
27309,25
7914,5
19614,121
56874,126
10524,23
31944,106
65784,130
19704,43
13764,27
25149,0
11829,26
43509,96
61059,135
24834,55
54669,121
13269,29
60519,32
1749,2
14889,32
4539,2
16014,35
9444,20
38694,85
42609,94
8859,28
31314,69
63489,141
59304,131
45354,100
39459,87
47514,105
43869,56
33159,73
66819,148
7599,24
14349,31
33744,74
56784,126
8094,2
25464,60
36984,82
23394,0
40809,90
9309,3
43734,96
53274,118
64434,143
60249,133
52464,116
7239,16
44724,99
65289,145
25509,56
30189,67
47874,64
32394,71
64389,139
54444,120
36219,80
25869,80
21549,118
20964,46
55389,123
61329,136
4314,1
44544,105
20919,46
10119,4
40854,90
54489,129
64659,139
60609,97
16104,35
61824,137
17679,64
44499,65
35094,77
5754,12
17094,37
22044,60
14439,32
30009,66
26544,34
55254,127
55344,64
50529,118
15969,135
33609,74
27984,62
25644,8
54624,121
53949,119
14079,52
44949,99
58854,62
26859,61
42069,93
28344,49
29064,64
25284,60
2694,20
17274,38
10794,31
50124,111
24924,55
29334,65
16599,36
67764,151
27219,60
64704,139
67269,56
11964,26
43059,95
25779,57
48189,107
11424,16
62904,143
2514,17
13539,4
21414,118
35814,79
14799,32
24519,54
67179,59
20154,109
35544,78
44904,107
16149,131
20694,33
35499,78
939,17
24024,5
62004,137
34914,77
49809,45
59574,132
26409,18
8229,19
15159,33
35634,79
9039,28
51699,114
31989,71
18939,42
56289,125
39189,87
24339,53
47424,105
43284,44
49674,110
35139,78
25374,57
55074,114
60969,131
49629,151
18579,137
16284,36
19389,97
45219,108
59484,48
40539,90
25104,20
22359,58
50439,118
46299,64
44094,128
43239,44
24384,52
53004,120
6159,0
36084,80
33249,73
29559,64
65424,146
54174,125
23349,51
37389,83
38379,85
39324,87
66864,148
33564,74
49179,97
35229,78
42294,93
58539,128
4224,60
62454,138
35589,79
15384,34
56064,124
30639,68
49269,101
3639,24
7689,30
31674,70
10344,30
63894,63
18714,103
50799,112
63174,140
13719,30
27579,130
68079,72
44679,99
57324,127
64119,142
4584,18
60204,63
1569,3
11739,8
33114,73
54534,128
49539,110
56019,124
7284,21
61554,136
41619,92
30414,67
16239,36
66009,41
3594,7
56964,126
34194,75
43419,96
23214,19
12279,16
59394,131
46839,104
3414,25
5529,11
8454,53
46164,104
51069,118
12594,19
45129,100
44814,99
20424,98
41394,91
68124,151
36894,81
44994,99
5169,19
3144,19
14484,32
53544,118
41844,92
32754,72
15789,35
53994,119
67314,47
48999,114
11559,25
67989,148
59979,56
28929,64
19569,112
399,1
48729,108
53679,119
48774,108
45264,103
19974,45
1659,19
64614,139
51924,115
17544,118
26679,58
10974,21
31224,69
59169,131
39234,87
57234,127
46614,81
42519,94
40584,90
23979,22
35319,78
6699,54
52509,116
50889,113
3909,25
54219,117
2964,16
37704,83
1614,19
59439,132
59664,132
28209,48
35859,79
55839,124
31089,69
8634,30
14214,0
63714,141
37839,84
13674,30
58179,62
12684,28
54039,117
45039,100
6744,8
51294,113
13179,29
57774,128
14529,32
22584,8
52419,116
35949,79
39414,87
30324,67
11154,21
52779,117
48144,100
50574,118
9759,0
1929,3
1884,4
16779,37
43914,128
34149,75
59619,63
24204,53
4359,14
9669,24
65469,59
53724,119
22539,50
63264,140
37614,83
41889,93
23844,11
61779,137
43374,96
45489,118
43779,97
55749,123
67809,149
31134,69
31269,77
28794,63
5394,19
34284,76
23034,16
18309,40
16374,36
58089,129
8184,18
27849,25
47334,105
29199,64
58134,128
31584,70
45444,100
63219,140
54579,129
22854,50
34059,75
37479,83
41484,92
20604,35
8499,3
18129,69
29379,65
55569,123
62274,102
66684,148
23754,26
11874,30
33924,75
13899,27
32124,71
65334,44
8319,6
26229,50
27399,60
56559,125
40089,89
14169,52
66324,145
30864,68
24564,59
6609,26
60384,97
50754,112
40359,89
13134,19
174,21
4494,49
49989,111
7419,16
5889,24
7329,0
66099,32
48909,108
18669,35
8769,19
40404,89
47829,106
36174,80
19029,42
44634,107
20379,103
4269,9
60789,135
10074,5
45174,130
20244,62
29694,65
28479,44
36354,80
8364,56
58809,130
38064,84
57189,127
3099,2
7869,16
28434,146
31315,69
16240,36
24205,25
31180,77
47560,105
30685,68
32530,80
20560,100
45760,46
32620,72
35455,78
44230,98
8815,16
35005,77
58675,130
29875,66
3370,7
29560,65
34240,76
26005,61
12010,25
3775,52
48460,122
51565,114
46030,64
13450,27
9895,51
1525,21
55615,123
24385,2
62590,139
52465,116
24700,30
33025,73
54175,120
54760,121
28705,57
24970,55
34375,76
38965,86
15700,34
45850,96
31810,70
33835,75
48145,106
3145,21
57640,47
58000,135
53680,119
60970,131
37570,83
18310,40
1615,29
43960,97
22630,18
47650,121
18580,41
54670,121
29155,104
6115,24
49900,110
60250,62
30775,68
32350,84
67990,144
57865,128
60745,97
7960,27
24475,3
41395,91
43600,128
65110,144
43375,96
40180,89
10165,4
65335,62
65830,32
9625,11
20515,62
35275,78
28300,1
23800,21
14620,32
52735,117
42475,94
2065,27
6205,52
39190,87
28570,9
59080,56
13855,4
59215,135
46210,69
21505,41
61960,137
55660,123
25150,23
2740,6
59980,133
39775,88
1930,3
50575,119
44590,116
52330,116
56200,124
50800,120
3010,2
13720,16
26140,151
49495,59
48055,106
29020,69
30235,65
49675,110
5530,30
130,28
25015,24
37705,83
27445,6
53995,127
12865,29
11740,62
67810,38
64930,95
355,16
49990,111
7015,15
30865,68
34510,76
66190,150
12685,28
7465,6
47155,104
4585,5
35590,79
65155,146
5665,2
67090,149
24160,17
18895,41
23980,10
15790,35
17275,38
17230,82
27625,134
48190,107
33385,74
65650,64
56515,125
35185,78
48640,108
25465,58
53140,118
54355,120
6745,8
35860,79
19570,43
4990,28
12730,20
47605,105
41170,91
58945,130
11065,4
22000,21
45445,100
14125,18
67045,149
23350,28
18625,41
62005,137
59665,132
22405,12
53725,127
7780,2
3910,53
59710,132
61285,67
29740,66
66865,148
21550,47
47290,105
60160,133
46885,104
56875,126
33340,74
28480,141
39505,87
24520,5
65020,146
44950,99
54445,125
23260,4
40270,89
67900,150
2110,27
22135,2
34330,76
22360,17
26995,14
310,6
50215,111
67540,149
29065,80
25240,60
2965,6
12640,2
61105,131
16150,35
17545,36
38830,86
53005,120
26050,48
40630,90
1570,4
68125,146
15340,34
40000,93
53455,46
57685,60
57145,126
20155,44
21460,47
62950,143
40450,89
22855,13
15880,59
15070,33
13135,6
30190,67
63310,140
41440,92
1975,0
37615,83
60610,134
51835,115
44005,45
57280,127
51790,115
47065,104
63760,141
19705,43
31990,71
59350,135
1435,28
67225,57
1120,21
24565,27
14755,97
34465,76
28750,44
24880,55
27220,60
36535,81
58270,129
54040,120
8635,17
24925,8
48730,108
35140,78
68305,146
44680,62
38740,86
63490,131
49405,109
41080,91
29650,66
37120,82
25195,11
11335,30
40945,90
53950,119
58090,129
44635,117
490,51
21775,9
51520,114
23575,8
37030,38
625,18
43105,95
41890,93
57730,57
29290,65
64435,143
21055,65
59530,132
9220,28
57235,120
60880,131
850,16
62905,139
17815,39
2560,11
48415,107
60385,97
17860,39
42295,93
49225,109
3055,3
36985,82
31450,69
5755,28
13540,30
14305,31
29605,65
26590,129
31675,70
36895,81
37480,83
7600,20
7420,2
68170,151
47335,105
40720,90
46525,141
5305,54
49270,109
44365,33
18085,40
43060,95
1750,0
12190,17
60700,63
16825,37
15385,34
57910,131
35365,78
18670,62
47110,104
10525,55
48010,106
63850,58
67945,98
63175,140
38335,85
19165,42
57595,120
60430,37
56605,125
18040,40
37075,82
18715,41
24115,10
10975,28
43825,37
43240,99
29245,99
32125,71
4765,30
17995,128
38695,85
43645,141
62185,138
68035,148
1480,27
38155,84
40405,89
51655,114
13900,5
63895,46
58540,130
22225,51
64750,139
12820,13
29830,82
23125,21
23305,53
30100,66
30010,66
9850,22
4720,2
25105,12
52015,115
4675,21
16465,36
10795,23
670,29
20245,128
56920,126
17725,39
21415,40
38785,86
1840,5
50530,119
17455,36
22270,26
46930,141
19030,44
38470,85
43150,95
30550,67
14215,31
56110,124
27535,60
53860,119
3325,11
31135,69
5935,9
28435,63
46480,144
7555,29
11245,20
45715,43
56965,126
23530,16
37525,83
20920,46
39865,88
48865,108
20785,46
9940,5
22765,9
48370,107
29695,65
48325,107
14980,33
19750,40
39415,87
51970,115
60340,134
3640,30
6475,10
48505,107
33610,74
59485,132
50035,111
2245,3
4630,10
21640,1
57415,127
31225,69
63265,140
32440,72
56425,125
16510,36
63445,140
62275,138
22495,29
16015,35
34105,75
13180,53
48775,108
19075,47
11200,0
57820,56
67315,47
49540,110
66910,149
13405,29
42340,94
35680,79
24070,8
61510,136
17410,105
18445,59
36220,80
48100,106
15115,33
52870,117
56560,117
49945,110
23620,48
11020,3
5800,8
15205,33
30415,67
27850,21
51295,118
40855,90
37390,83
50080,111
68260,148
2875,6
13675,30
23035,4
10750,31
14575,32
65515,146
20200,44
18535,41
27310,59
8500,2
6835,49
52105,115
28255,17
12415,4
12775,27
41845,92
13225,29
55570,123
66595,33
39235,87
39955,88
27400,60
63940,143
16555,36
65560,150
9760,48
6430,26
13585,16
49090,109
58180,129
9400,20
60925,131
21010,46
59305,135
55705,123
6610,54
28030,56
62320,138
54580,124
30730,68
62770,143
18850,44
10885,6
13315,4
40900,90
40765,90
16330,36
44275,105
5710,25
8365,58
8275,48
54805,107
8680,20
51115,118
46390,41
42070,93
20380,37
48820,108
46660,141
37165,43
38200,84
25690,62
34960,77
10120,3
63985,142
64840,151
27490,61
47965,106
34150,75
31855,70
30280,65
38560,85
10075,20
16780,45
41260,91
63625,40
67765,150
40360,89
49630,148
20740,141
56650,125
46300,141
40135,89
33205,73
12460,20
56380,125
52510,116
49180,109
16915,37
42790,95
58135,37
35545,78
22585,49
59935,133
50125,111
4090,6
5575,21
46075,102
3460,13
42205,93
3280,30
45265,100
29785,66
46120,109
59620,132
4810,30
48280,107
43510,131
44500,106
11695,2
49720,110
5440,27
13945,27
25825,38
1255,18
50485,112
42430,94
24745,18
60205,57
63355,140
20065,147
67180,32
5260,21
66505,148
56335,125
46570,112
25645,14
14170,17
23665,8
30595,67
66550,146
41800,92
67405,62
29965,82
36445,80
38515,85
42970,95
25420,58
25915,98
52690,117
9985,4
5890,21
24430,25
61195,131
41305,91
40,29
32710,72
50935,118
55075,122
53050,117
62995,139
42385,94
11470,25
31090,69
58720,130
28660,23
535,29
66955,118
445,21
17050,37
7915,26
62500,138
61375,136
32800,72
34285,76
21685,54
25960,60
20020,44
175,21
7150,15
50395,111
18805,112
67495,58
66370,147
7645,49
30640,68
65920,134
7240,5
17770,128
24295,29
38245,84
54310,120
18175,40
6070,22
59440,132
33295,73
35950,79
35500,78
27805,62
22540,50
25735,47
28885,85
27715,37
65875,61
16375,36
33070,73
21325,47
55300,137
45490,101
36040,80
19615,43
38065,84
28390,144
26545,144
15520,34
25870,104
45670,43
36355,80
47785,106
14890,33
64120,139
2695,17
33250,73
27895,30
49585,110
66460,144
9715,51
52060,115
54130,120
50170,111
6565,59
34645,76
5845,25
19120,42
6385,8
44320,109
39325,87
35770,79
26815,14
2380,26
44050,134
10840,16
55480,123
42835,95
35905,79
22675,50
65785,125
43690,45
26950,53
35995,79
59395,131
13090,2
33880,75
11875,4
31540,70
580,20
4945,10
53365,118
3550,10
45130,100
56470,125
67000,148
58630,130
10300,26
56740,123
18355,32
22450,27
11830,10
22810,48
19795,43
22180,16
66010,58
64885,93
37345,82
13000,5
6970,9
47200,104
57550,117
2425,21
51745,114
45085,100
5350,51
4225,9
38920,86
6250,20
36400,80
44725,99
68215,150
32170,99
11380,2
54085,120
65200,69
31900,70
43285,96
65470,38
39145,86
85,21
15610,34
34870,77
56065,124
35815,79
12595,20
26860,48
1300,28
12955,10
8725,10
28840,64
50350,111
27175,60
39280,87
66640,147
20290,62
9490,20
34060,75
38605,85
59170,131
20965,46
36625,81
61645,136
57325,127
20470,45
45040,100
65695,38
16960,61
31270,75
42655,94
63085,140
7690,14
45805,59
23890,10
34915,77
14665,50
64345,139
36130,80
26770,12
23215,51
17950,46
59575,132
14845,32
8005,6
41620,92
9580,21
4315,21
66730,151
60520,97
11785,2
42745,94
400,21
18490,112
8905,16
22045,48
8185,29
32755,72
37795,83
8410,17
44095,134
40090,89
11965,28
29335,65
43780,32
56245,124
41485,92
56290,22
3190,21
52915,125
31360,77
54490,124
12550,4
2515,29
4450,23
2155,5
9535,30
30325,67
61825,137
6700,5
9265,54
37975,84
52240,116
53770,119
16645,106
66235,151
66685,145
52420,116
48550,107
14035,30
22900,49
20605,45
55390,123
64525,139
53545,118
220,53
66100,58
7375,3
61600,136
5395,1
61780,137
32485,72
45985,64
64705,143
68350,146
45220,100
49135,109
8455,30
17590,135
59755,132
63715,43
46255,65
23395,4
68395,151
61465,136
30910,68
59890,58
39640,88
25780,60
5170,29
16870,37
8590,28
53095,117
26275,58
53500,118
47425,105
12325,6
17635,44
64480,143
41755,92
3235,53
6790,15
16060,35
66280,147
57460,120
15970,131
11515,53
61240,136
5125,2
45940,74
27580,61
42025,93
37885,84
39730,88
14440,32
7195,31
23485,48
64390,139
50440,112
62680,139
51925,115
45310,100
63670,44
2830,6
36490,81
21100,46
16105,131
17005,37
52195,115
65605,147
5035,8
9310,5
20425,45
33745,74
27265,60
50845,112
32305,103
19435,43
14485,45
55525,123
64795,139
17905,39
15025,97
28345,28
14530,32
67270,137
52375,116
47470,105
19840,44
19975,44
32080,71
49810,105
54715,107
61330,136
45535,32
19885,44
22945,48
3595,27
58765,130
37750,83
55750,123
22315,17
57010,126
22090,0
16420,36
30460,65
940,4
58495,129
46345,62
59800,132
6340,14
56155,124
26905,52
31405,79
67360,98
46615,104
60070,133
54265,119
18265,43
51250,118
48235,107
27085,62
64030,142
3730,17
29200,64
23440,8
67135,43
6880,13
28075,50
51880,115
26725,60
30505,67
11920,25
15160,33
66325,147
52285,116
31585,41
21145,44
39370,87
10930,30
14935,98
37210,82
46795,112
63400,140
42520,94
45895,46
63040,140
25060,24
17185,37
9805,21
50665,112
40990,91
32035,71
39010,86
4000,4
55120,113
68080,147
63220,140
54400,120
17140,82
33925,75
53320,113
10570,51
6520,16
15430,34
21280,40
58360,129
47380,105
51700,114
3415,11
45175,100
65740,33
50980,118
13360,20
49765,110
62860,139
42160,93
34780,77
39820,88
44185,111
8545,22
29470,65
15655,34
17095,45
15565,34
40495,91
41665,92
32665,72
4495,24
41215,91
33790,75
50305,111
34825,77
11560,20
55210,121
27940,70
17500,36
49855,110
26185,18
63580,141
67450,103
28975,69
53410,118
50710,119
50260,111
21190,47
60790,131
8230,30
64075,142
12145,19
6655,11
24655,29
47020,104
38425,85
61915,137
15925,35
48685,108
62815,139
27130,59
44455,98
54895,124
3865,6
33970,75
64165,142
36940,82
27040,48
51430,114
40225,89
34195,75
38650,85
42880,95
10345,52
54535,122
48595,107
45580,101
13045,19
13630,4
53590,119
10480,17
36760,81
65380,102
42925,95
32980,73
27760,98
65965,56
42115,93
13270,51
35230,78
40315,89
30145,66
36850,81
58225,129
33160,73
14350,31
12100,28
57955,128
9355,51
13765,0
37660,83
38020,84
62455,138
18130,43
24025,53
8095,0
27985,129
1885,29
19210,47
1210,27
24610,6
26365,56
20875,44
43870,37
2650,30
64660,143
19525,43
1345,14
62365,138
38110,84
11110,0
37300,82
61015,131
10255,27
51340,114
55435,123
53815,119
59035,135
38875,86
9040,27
60655,97
26500,63
895,0
50755,44
44770,99
28795,63
15745,34
58585,130
58045,131
23170,4
12055,26
32935,73
44545,105
34420,76
39460,87
61690,137
2335,28
42610,94
18985,42
19660,43
29425,65
41575,92
265,24
38380,85
25510,134
1030,20
5215,14
36310,80
43735,134
62410,138
18400,40
43015,95
715,30
2290,51
19390,43
10435,31
22990,6
2920,20
26455,57
40585,90
41935,93
39055,86
12505,30
36670,81
53230,113
19480,43
41530,92
20830,41
56020,124
61060,131
30370,67
1795,29
54220,112
28120,59
52150,115
17365,82
56830,126
46840,32
17320,38
10660,23
57505,127
6295,52
43915,60
3820,6
21370,141
29380,65
16735,37
20110,44
25285,58
9130,27
13810,54
58315,129
10705,55
61420,136
60295,59
6925,15
44995,99
7285,1
47740,106
21235,59
22720,57
59125,131
28165,59
31945,70
44905,124
64300,143
6025,4
49315,109
3505,48
43195,95
21730,28
2020,5
41350,91
55885,124
15835,128
35410,78
4405,52
11650,25
55255,118
47695,105
58855,130
20650,45
28930,64
19300,98
39550,87
57100,126
32260,71
8140,18
16285,36
59845,132
40540,90
32845,72
24340,3
30055,66
3100,30
51070,118
5485,20
10210,54
7060,15
63535,41
12280,4
13990,31
56695,125
46975,41
39685,88
32575,80
16195,35
9670,4
43465,96
54850,122
39595,87
31045,68
760,25
57370,127
15295,33
28525,23
8320,9
44860,99
14260,25
40810,90
67855,150
51385,114
51025,118
13495,10
7510,5
66055,69
15250,61
49450,109
5080,29
67630,59
46165,104
46705,41
8770,19
39910,88
49000,60
32395,71
9085,30
41125,91
16690,37
56785,126
36085,80
25330,130
7825,22
64255,139
42700,94
33700,74
58990,131
36175,80
10030,2
31495,69
33115,73
18220,40
54940,122
47875,106
25555,87
65065,71
41710,92
805,21
1165,26
47515,105
34015,75
36715,81
19345,59
57190,117
45400,100
53635,119
12235,5
1705,21
66415,151
21595,47
6160,6
41980,93
26680,46
2785,0
26320,60
60115,133
4855,0
43555,50
29110,64
60565,112
64975,69
34555,76
46435,81
45355,100
10390,53
62635,143
62545,138
1075,4
40045,93
20695,32
44815,99
61870,137
1660,51
21910,2
61735,137
63130,140
48910,108
53185,113
7105,23
53905,127
64570,143
51160,118
985,6
23080,26
49045,108
64615,143
50620,119
39100,86
3685,25
5620,14
24250,25
57775,135
31765,70
29515,65
8050,27
62230,42
11155,21
30955,68
52960,117
35050,77
49360,109
28210,63
54625,121
51475,114
55975,124
66145,39
11425,22
43330,96
38290,85
26410,48
55795,123
9445,5
4540,20
33565,74
8995,53
27355,8
30820,68
66775,145
4270,8
31630,46
4900,19
1390,10
4360,6
37840,84
52600,116
14710,58
2470,3
19930,44
31720,70
8950,16
36805,81
14395,31
35635,79
7870,30
40675,90
47245,104
51610,114
54985,122
3955,21
55345,122
45625,43
62140,42
65425,38
47920,106
20335,101
4135,8
67675,145
18940,42
16600,36
21820,18
28615,55
10615,49
61150,131
37435,83
44140,145
41035,91
61555,136
65290,146
36265,80
57055,126
36580,81
42565,94
12370,2
24790,8
50890,113
23845,48
58450,129
60025,63
34735,77
17680,39
33520,74
23755,52
4045,54
37255,82
53275,118
32890,73
23710,48
63805,141
55165,126
60835,128
11290,27
35725,79
62725,139
44410,37
26230,9
5980,26
25375,133
11605,18
33475,74
42250,93
9175,16
48955,108
52780,117
14800,35
19255,42
29920,66
46750,59
27670,56
2605,8
52645,116
47830,106
26635,62
65245,58
21865,28
25600,60
2200,6
33655,74
55840,124
14080,48
43420,96
37930,84
8860,2
58810,130
52825,120
32215,71
66820,59
23935,28
24835,55
34690,77
33430,74
35095,77
55930,124
21955,28
12910,10
67585,150
26095,61
51205,118
52555,116
31000,68
7735,17
67720,124
58405,129
7330,29
58900,130
60475,39
59260,135
64210,143
55030,122
4180,17
62050,137
34600,76
62095,137
15475,34
35320,78
18760,41
38066,84
36131,80
34421,76
19616,43
42881,95
29786,66
18266,41
33881,75
15161,33
34286,76
46886,105
67811,62
51386,119
8996,5
30866,68
47786,106
31946,70
23351,28
51656,114
22631,10
28751,63
40271,89
23621,62
48776,82
1076,20
32306,71
44636,107
33116,73
63266,140
65921,56
53501,118
67271,147
58721,134
56336,117
58901,130
30686,68
63896,141
43556,96
20741,46
6746,14
10976,51
2246,28
63356,140
22001,50
61691,137
6431,2
41216,91
6701,11
18671,41
62771,143
47336,105
34601,76
52646,127
41351,91
13586,28
66281,146
30776,68
66416,144
19256,42
22946,50
36851,81
6341,14
42836,95
13631,29
26321,9
7961,21
58541,130
58676,130
51926,115
3686,22
59036,131
5396,51
51746,114
31136,69
11561,29
14396,31
7286,18
29111,99
59846,132
40631,90
31001,68
67721,60
11246,0
10481,51
53996,127
28976,64
58586,130
44951,107
49946,117
7241,22
16151,34
35546,78
28616,17
48146,108
62501,138
38516,85
62681,143
49136,109
36356,80
17816,39
806,24
32081,74
61421,136
31316,69
22046,10
1751,10
51971,115
44051,97
38966,78
3416,7
2786,2
65786,63
6476,14
67361,134
58271,129
5171,8
11831,11
52556,127
941,51
29561,100
25241,56
57281,127
8726,2
45716,101
65741,60
45941,104
48236,116
61286,136
25466,56
28571,17
65561,149
50261,111
49991,111
42386,88
52826,125
56606,112
63851,141
23126,4
221,30
35906,79
39461,87
14036,31
19391,43
1841,28
48326,107
27356,10
53456,137
9266,28
39146,86
35141,78
67046,144
27581,58
52331,116
37121,82
67181,65
16106,34
27446,52
19526,43
30551,67
47741,107
60791,135
54266,120
38291,85
67316,147
24566,11
761,22
62456,138
51521,114
9626,53
54131,112
40676,90
36626,81
38111,84
13766,10
55571,123
36896,81
21056,34
44546,69
16961,98
50171,111
58631,130
33791,75
7736,28
45356,100
1661,2
35006,77
55886,114
10706,4
8501,3
11696,29
63086,140
53366,118
64076,142
66956,148
16331,36
35186,78
20336,43
19661,43
39551,87
30731,68
61241,136
27941,70
21821,54
12596,0
7421,16
4271,52
16061,34
44411,98
20651,43
30011,67
34916,77
21191,41
49046,82
53681,119
3506,7
14531,32
33341,74
3056,22
55931,124
45311,100
62591,139
30371,67
55211,119
17321,33
63311,140
7871,17
35501,78
47381,105
7061,7
54356,126
64481,143
57551,116
1616,0
41891,93
15791,35
25511,145
17276,38
5666,11
60161,133
2516,29
25421,57
15431,34
8771,28
1121,28
29471,74
22541,50
34961,77
51566,114
25331,57
50441,126
53186,119
52871,117
41486,92
13316,24
48641,108
61331,136
6251,13
16196,34
5576,20
38741,86
57011,126
34781,77
48191,114
39371,87
32216,103
61151,131
65516,38
61511,136
14801,32
29741,67
36446,80
3011,8
45671,101
43916,97
3776,18
46481,81
50351,111
1481,27
45266,100
8861,18
32936,73
11516,19
39236,87
21911,26
66461,147
8951,28
61196,135
29066,72
63941,142
62816,143
12416,30
31406,116
60611,131
63671,141
2426,28
22091,51
30641,68
8096,19
22811,50
7601,51
30911,68
60476,98
61736,137
4721,16
21236,47
59621,132
41,3
45581,101
10571,22
1931,2
57236,123
42296,93
28121,60
50216,111
30236,67
15341,34
35726,79
21146,46
24206,20
41171,91
20786,46
31181,69
2381,16
24521,4
61601,136
60701,128
53906,127
5801,60
9941,0
64121,141
26771,55
54941,114
17096,37
43106,95
31046,68
55346,61
21011,46
52286,116
64526,143
1301,30
66776,149
36311,80
15566,34
60026,133
17006,37
2561,1
33926,75
6656,50
44186,98
2021,22
13001,4
54401,117
44771,99
3731,14
4091,23
59891,133
50666,120
9896,20
12101,1
63581,137
6386,11
50306,111
30056,66
62051,137
51611,114
59756,132
9221,28
9401,2
34826,77
35231,78
22901,18
46121,104
41531,92
25556,56
40451,89
32711,72
3911,8
2066,28
851,1
12956,3
59126,135
56966,126
15521,34
12551,28
57506,123
45176,103
13496,28
6026,2
5261,13
24656,6
51251,118
26366,60
35771,79
27131,60
38336,85
15881,35
44501,74
32351,83
18131,42
41396,91
16826,37
42206,93
43016,95
61106,135
48821,36
47246,104
37391,83
13361,17
67496,149
3596,63
40856,90
32171,74
43151,95
2201,28
35096,77
131,5
55301,148
29201,64
33746,74
42746,94
53321,119
50036,111
21416,47
15116,33
38156,84
44996,99
25601,56
13901,53
67406,56
65291,144
9536,24
53141,119
45131,100
49721,110
54626,116
17501,38
11966,16
43421,82
13406,18
86,2
43691,97
58046,132
36986,82
14216,49
30146,67
48956,82
49271,82
25916,56
17411,37
26726,61
30956,68
40226,89
25691,58
47201,104
23531,8
27716,61
64301,150
20426,45
58946,130
47291,105
35816,79
31991,71
446,22
41036,91
36941,82
58856,130
15611,34
21326,44
47696,105
55616,123
16286,36
10031,28
59351,135
29516,65
30191,67
64841,118
45401,64
64886,144
5981,8
29606,100
52151,115
56021,124
38561,85
23171,0
4451,48
22991,4
20831,46
67991,150
65111,47
1256,53
65966,147
39866,88
4226,24
47471,105
52961,117
16556,36
38201,84
50801,125
1526,28
14936,33
19706,43
62726,143
39416,87
2111,28
45221,106
42611,94
22271,10
4001,11
41126,91
8546,4
26501,60
4631,54
37346,82
62546,138
25016,3
66506,144
45761,101
66011,62
55076,124
11606,3
42071,93
46076,104
26636,59
39056,78
40811,90
39101,86
18041,45
9716,51
20876,98
41306,91
56921,126
10076,6
26276,56
356,16
21461,47
53546,118
58451,129
55751,123
27311,60
26816,59
24296,19
24341,28
8321,10
32756,72
50531,118
30101,74
25376,144
44231,98
11876,16
22361,23
15971,134
39956,88
47966,100
18761,40
36266,80
43061,95
30461,67
10301,22
28031,18
19481,43
17951,39
7691,5
43871,32
22451,28
13451,6
33251,73
59216,135
40946,90
42431,88
11066,51
23081,30
59666,132
4181,50
39506,87
65606,146
36671,81
17546,38
41936,93
23711,62
25781,61
28526,55
24611,27
68351,147
34466,76
716,27
22496,24
37616,68
12011,1
24251,3
41711,92
44141,39
66101,61
66551,47
31811,74
63131,140
1031,19
48461,107
68171,151
52106,115
61376,136
18086,47
52736,125
64796,139
61016,131
11156,16
56201,114
54176,117
62321,138
13856,24
54086,113
22406,2
18896,41
58091,135
31271,116
7781,29
54986,114
46031,104
33611,74
14891,33
11201,2
4541,28
28391,65
53006,117
49091,109
35636,79
54221,117
14576,37
49316,109
55031,122
1796,2
1886,10
15701,100
64571,143
40586,90
31541,70
62366,138
18851,41
8816,20
53636,119
19571,61
29246,64
32486,72
5306,30
44906,107
